Date           ,Price          ,SuperTrend     ,LowerBand      ,UpperBand      
2020-07-20 20:00:00 -0400 EDT,9160.83        ,true           ,8961.07        ,NaN            
2020-07-21 20:00:00 -0400 EDT,9386.46        ,true           ,9009.16        ,NaN            
2020-07-22 20:00:00 -0400 EDT,9526.51        ,true           ,9121.63        ,NaN            
2020-07-23 20:00:00 -0400 EDT,9605.78        ,true           ,9219.16        ,NaN            
2020-07-24 20:00:00 -0400 EDT,9539.30        ,true           ,9236.87        ,NaN            
2020-07-25 20:00:00 -0400 EDT,9699.99        ,true           ,9265.00        ,NaN            
2020-07-26 20:00:00 -0400 EDT,9929.45        ,true           ,9406.49        ,NaN            
2020-07-27 20:00:00 -0400 EDT,11020.00       ,true           ,9761.61        ,NaN            
2020-07-28 20:00:00 -0400 EDT,10912.36       ,true           ,10129.44       ,NaN            
2020-07-29 20:00:00 -0400 EDT,11099.99       ,true           ,10207.37       ,NaN            
2020-07-30 20:00:00 -0400 EDT,11097.85       ,true           ,10207.37       ,NaN            
2020-07-31 20:00:00 -0400 EDT,11337.39       ,true           ,10244.15       ,NaN            
2020-08-01 20:00:00 -0400 EDT,11810.00       ,true           ,10536.87       ,NaN            
2020-08-02 20:00:00 -0400 EDT,11076.28       ,true           ,10536.87       ,NaN            
2020-08-03 20:00:00 -0400 EDT,11223.08       ,true           ,10536.87       ,NaN            
2020-08-04 20:00:00 -0400 EDT,11189.55       ,true           ,10536.87       ,NaN            
2020-08-05 20:00:00 -0400 EDT,11743.25       ,true           ,10536.87       ,NaN            
2020-08-06 20:00:00 -0400 EDT,11761.63       ,true           ,10587.36       ,NaN            
2020-08-07 20:00:00 -0400 EDT,11591.96       ,true           ,10587.36       ,NaN            
2020-08-08 20:00:00 -0400 EDT,11769.09       ,true           ,10587.36       ,NaN            
2020-08-09 20:00:00 -0400 EDT,11682.09       ,true           ,10587.36       ,NaN            
2020-08-10 20:00:00 -0400 EDT,11891.28       ,true           ,10718.70       ,NaN            
2020-08-11 20:00:00 -0400 EDT,11394.89       ,true           ,10718.70       ,NaN            
2020-08-12 20:00:00 -0400 EDT,11564.33       ,true           ,10718.70       ,NaN            
2020-08-13 20:00:00 -0400 EDT,11775.18       ,true           ,10718.70       ,NaN            
2020-08-14 20:00:00 -0400 EDT,11760.00       ,true           ,10794.78       ,NaN            
2020-08-15 20:00:00 -0400 EDT,11851.25       ,true           ,11021.49       ,NaN            
2020-08-16 20:00:00 -0400 EDT,11910.73       ,true           ,11069.93       ,NaN            
2020-08-17 20:00:00 -0400 EDT,12275.46       ,true           ,11259.86       ,NaN            
2020-08-18 20:00:00 -0400 EDT,11964.73       ,true           ,11259.86       ,NaN            
2020-08-19 20:00:00 -0400 EDT,11745.24       ,true           ,11259.86       ,NaN            
2020-08-20 20:00:00 -0400 EDT,11855.75       ,true           ,11259.86       ,NaN            
2020-08-21 20:00:00 -0400 EDT,11529.36       ,true           ,11259.86       ,NaN            
2020-08-22 20:00:00 -0400 EDT,11663.31       ,true           ,11259.86       ,NaN            
2020-08-23 20:00:00 -0400 EDT,11646.74       ,true           ,11259.86       ,NaN            
2020-08-24 20:00:00 -0400 EDT,11751.49       ,true           ,11259.86       ,NaN            
2020-08-25 20:00:00 -0400 EDT,11324.36       ,true           ,11259.86       ,NaN            
2020-08-26 20:00:00 -0400 EDT,11456.85       ,true           ,11259.86       ,NaN            
2020-08-27 20:00:00 -0400 EDT,11325.36       ,true           ,11259.86       ,NaN            
2020-08-28 20:00:00 -0400 EDT,11523.89       ,true           ,11259.86       ,NaN            
2020-08-29 20:00:00 -0400 EDT,11466.13       ,true           ,11259.86       ,NaN            
2020-08-30 20:00:00 -0400 EDT,11718.91       ,true           ,11259.86       ,NaN            
2020-08-31 20:00:00 -0400 EDT,11649.50       ,true           ,11259.86       ,NaN            
2020-09-01 20:00:00 -0400 EDT,11922.50       ,true           ,11259.86       ,NaN            
2020-09-02 20:00:00 -0400 EDT,11388.90       ,true           ,11259.86       ,NaN            
2020-09-03 20:00:00 -0400 EDT,10147.55       ,false          ,NaN            ,11930.38       
2020-09-04 20:00:00 -0400 EDT,10450.38       ,false          ,NaN            ,11470.45       
2020-09-05 20:00:00 -0400 EDT,10161.57       ,false          ,NaN            ,11430.17       
2020-09-06 20:00:00 -0400 EDT,10251.12       ,false          ,NaN            ,11345.24       
2020-09-07 20:00:00 -0400 EDT,10371.95       ,false          ,NaN            ,11345.24       
2020-09-08 20:00:00 -0400 EDT,10125.40       ,false          ,NaN            ,11345.24       
2020-09-09 20:00:00 -0400 EDT,10222.53       ,false          ,NaN            ,11345.24       
2020-09-10 20:00:00 -0400 EDT,10336.86       ,false          ,NaN            ,11345.24       
2020-09-11 20:00:00 -0400 EDT,10387.88       ,false          ,NaN            ,11345.24       
2020-09-12 20:00:00 -0400 EDT,10439.74       ,false          ,NaN            ,11345.24       
2020-09-13 20:00:00 -0400 EDT,10322.79       ,false          ,NaN            ,11282.75       
2020-09-14 20:00:00 -0400 EDT,10673.72       ,false          ,NaN            ,11282.75       
2020-09-15 20:00:00 -0400 EDT,10784.93       ,false          ,NaN            ,11282.75       
2020-09-16 20:00:00 -0400 EDT,10947.81       ,false          ,NaN            ,11282.75       
2020-09-17 20:00:00 -0400 EDT,10939.99       ,false          ,NaN            ,11282.75       
2020-09-18 20:00:00 -0400 EDT,10932.20       ,false          ,NaN            ,11282.75       
2020-09-19 20:00:00 -0400 EDT,11080.98       ,false          ,NaN            ,11282.75       
2020-09-20 20:00:00 -0400 EDT,10918.91       ,false          ,NaN            ,11282.75       
2020-09-21 20:00:00 -0400 EDT,10417.32       ,false          ,NaN            ,11282.75       
2020-09-22 20:00:00 -0400 EDT,10530.32       ,false          ,NaN            ,11280.44       
2020-09-23 20:00:00 -0400 EDT,10237.14       ,false          ,NaN            ,11186.15       
2020-09-24 20:00:00 -0400 EDT,10738.60       ,false          ,NaN            ,11186.15       
2020-09-25 20:00:00 -0400 EDT,10686.84       ,false          ,NaN            ,11186.15       
2020-09-26 20:00:00 -0400 EDT,10726.58       ,false          ,NaN            ,11186.15       
2020-09-27 20:00:00 -0400 EDT,10774.30       ,false          ,NaN            ,11186.15       
2020-09-28 20:00:00 -0400 EDT,10692.23       ,false          ,NaN            ,11186.15       
2020-09-29 20:00:00 -0400 EDT,10840.62       ,false          ,NaN            ,11186.15       
2020-09-30 20:00:00 -0400 EDT,10774.75       ,false          ,NaN            ,11186.15       
2020-10-01 20:00:00 -0400 EDT,10619.71       ,false          ,NaN            ,11186.15       
2020-10-02 20:00:00 -0400 EDT,10569.88       ,false          ,NaN            ,11180.56       
2020-10-03 20:00:00 -0400 EDT,10542.07       ,false          ,NaN            ,11128.62       
2020-10-04 20:00:00 -0400 EDT,10672.48       ,false          ,NaN            ,11068.79       
2020-10-05 20:00:00 -0400 EDT,10787.00       ,false          ,NaN            ,11068.79       
2020-10-06 20:00:00 -0400 EDT,10602.07       ,false          ,NaN            ,11068.79       
2020-10-07 20:00:00 -0400 EDT,10670.55       ,false          ,NaN            ,11068.79       
2020-10-08 20:00:00 -0400 EDT,10920.64       ,false          ,NaN            ,11068.79       
2020-10-09 20:00:00 -0400 EDT,11052.41       ,false          ,NaN            ,11068.79       
2020-10-10 20:00:00 -0400 EDT,11293.22       ,true           ,10639.58       ,NaN            
2020-10-11 20:00:00 -0400 EDT,11369.03       ,true           ,10819.51       ,NaN            
2020-10-12 20:00:00 -0400 EDT,11529.01       ,true           ,10829.54       ,NaN            
2020-10-13 20:00:00 -0400 EDT,11420.56       ,true           ,10838.38       ,NaN            
2020-10-14 20:00:00 -0400 EDT,11417.78       ,true           ,10838.38       ,NaN            
2020-10-15 20:00:00 -0400 EDT,11500.77       ,true           ,10838.38       ,NaN            
2020-10-16 20:00:00 -0400 EDT,11319.69       ,true           ,10838.38       ,NaN            
2020-10-17 20:00:00 -0400 EDT,11360.32       ,true           ,10838.38       ,NaN            
2020-10-18 20:00:00 -0400 EDT,11504.61       ,true           ,10863.60       ,NaN            
2020-10-19 20:00:00 -0400 EDT,11751.00       ,true           ,10998.46       ,NaN            
2020-10-20 20:00:00 -0400 EDT,11908.75       ,true           ,11258.66       ,NaN            
2020-10-21 20:00:00 -0400 EDT,12800.61       ,true           ,11560.92       ,NaN            
2020-10-22 20:00:00 -0400 EDT,12964.80       ,true           ,12070.66       ,NaN            
2020-10-23 20:00:00 -0400 EDT,12931.64       ,true           ,12070.66       ,NaN            
2020-10-24 20:00:00 -0400 EDT,13113.24       ,true           ,12157.62       ,NaN            
2020-10-25 20:00:00 -0400 EDT,13028.48       ,true           ,12194.55       ,NaN            
2020-10-26 20:00:00 -0400 EDT,13058.32       ,true           ,12194.55       ,NaN            
2020-10-27 20:00:00 -0400 EDT,13634.96       ,true           ,12301.28       ,NaN            
2020-10-28 20:00:00 -0400 EDT,13277.25       ,true           ,12301.28       ,NaN            
2020-10-29 20:00:00 -0400 EDT,13455.20       ,true           ,12301.28       ,NaN            
2020-10-30 20:00:00 -0400 EDT,13556.14       ,true           ,12301.28       ,NaN            
2020-10-31 20:00:00 -0400 EDT,13794.48       ,true           ,12596.72       ,NaN            
2020-11-01 19:00:00 -0500 EST,13758.07       ,true           ,12747.98       ,NaN            
2020-11-02 19:00:00 -0500 EST,13558.72       ,true           ,12747.98       ,NaN            
2020-11-03 19:00:00 -0500 EST,14018.44       ,true           ,12747.98       ,NaN            
2020-11-04 19:00:00 -0500 EST,14138.00       ,true           ,12747.98       ,NaN            
2020-11-05 19:00:00 -0500 EST,15579.14       ,true           ,13202.60       ,NaN            
2020-11-06 19:00:00 -0500 EST,15570.26       ,true           ,14081.13       ,NaN            
2020-11-07 19:00:00 -0500 EST,14821.06       ,true           ,14081.13       ,NaN            
2020-11-08 19:00:00 -0500 EST,15481.77       ,true           ,14081.13       ,NaN            
2020-11-09 19:00:00 -0500 EST,15324.45       ,true           ,14081.13       ,NaN            
2020-11-10 19:00:00 -0500 EST,15297.20       ,true           ,14081.13       ,NaN            
2020-11-11 19:00:00 -0500 EST,15690.01       ,true           ,14081.13       ,NaN            
2020-11-12 19:00:00 -0500 EST,16288.35       ,true           ,14081.13       ,NaN            
2020-11-13 19:00:00 -0500 EST,16319.95       ,true           ,14530.38       ,NaN            
2020-11-14 19:00:00 -0500 EST,16068.93       ,true           ,14530.38       ,NaN            
2020-11-15 19:00:00 -0500 EST,15949.41       ,true           ,14555.51       ,NaN            
2020-11-16 19:00:00 -0500 EST,16714.03       ,true           ,14834.52       ,NaN            
2020-11-17 19:00:00 -0500 EST,17653.42       ,true           ,15538.23       ,NaN            
2020-11-18 19:00:00 -0500 EST,17769.82       ,true           ,16382.72       ,NaN            
2020-11-19 19:00:00 -0500 EST,17794.96       ,true           ,16382.72       ,NaN            
2020-11-20 19:00:00 -0500 EST,18671.62       ,true           ,16423.28       ,NaN            
2020-11-21 19:00:00 -0500 EST,18681.47       ,true           ,16967.44       ,NaN            
2020-11-22 19:00:00 -0500 EST,18425.25       ,true           ,16967.44       ,NaN            
2020-11-23 19:00:00 -0500 EST,18375.51       ,true           ,16967.44       ,NaN            
2020-11-24 19:00:00 -0500 EST,19148.27       ,true           ,16967.44       ,NaN            
2020-11-25 19:00:00 -0500 EST,18720.71       ,true           ,16967.44       ,NaN            
2020-11-26 19:00:00 -0500 EST,17147.50       ,true           ,16967.44       ,NaN            
2020-11-27 19:00:00 -0500 EST,17134.67       ,true           ,16967.44       ,NaN            
2020-11-28 19:00:00 -0500 EST,17725.89       ,true           ,16967.44       ,NaN            
2020-11-29 19:00:00 -0500 EST,18181.65       ,true           ,16967.44       ,NaN            
2020-11-30 19:00:00 -0500 EST,19694.44       ,true           ,16967.44       ,NaN            
2020-12-01 19:00:00 -0500 EST,18758.49       ,true           ,16967.44       ,NaN            
2020-12-02 19:00:00 -0500 EST,19216.67       ,true           ,16967.44       ,NaN            
2020-12-03 19:00:00 -0500 EST,19425.00       ,true           ,16967.44       ,NaN            
2020-12-04 19:00:00 -0500 EST,18655.04       ,true           ,16967.44       ,NaN            
2020-12-05 19:00:00 -0500 EST,19142.03       ,true           ,16967.44       ,NaN            
2020-12-06 19:00:00 -0500 EST,19359.39       ,true           ,16967.44       ,NaN            
2020-12-07 19:00:00 -0500 EST,19165.48       ,true           ,17125.68       ,NaN            
2020-12-08 19:00:00 -0500 EST,18327.45       ,true           ,17125.68       ,NaN            
2020-12-09 19:00:00 -0500 EST,18542.51       ,true           ,17125.68       ,NaN            
2020-12-10 19:00:00 -0500 EST,18244.86       ,true           ,17125.68       ,NaN            
2020-12-11 19:00:00 -0500 EST,18020.80       ,true           ,17125.68       ,NaN            
2020-12-12 19:00:00 -0500 EST,18806.49       ,true           ,17125.68       ,NaN            
2020-12-13 19:00:00 -0500 EST,19180.06       ,true           ,17346.82       ,NaN            
2020-12-14 19:00:00 -0500 EST,19273.08       ,true           ,17654.10       ,NaN            
2020-12-15 19:00:00 -0500 EST,19429.54       ,true           ,17790.40       ,NaN            
2020-12-16 19:00:00 -0500 EST,21349.27       ,true           ,18403.37       ,NaN            
2020-12-17 19:00:00 -0500 EST,22821.22       ,true           ,19921.56       ,NaN            
2020-12-18 19:00:00 -0500 EST,23122.61       ,true           ,20372.50       ,NaN            
2020-12-19 19:00:00 -0500 EST,23844.83       ,true           ,20846.36       ,NaN            
2020-12-20 19:00:00 -0500 EST,23479.57       ,true           ,21161.49       ,NaN            
2020-12-21 19:00:00 -0500 EST,22737.00       ,true           ,21161.49       ,NaN            
2020-12-22 19:00:00 -0500 EST,23820.29       ,true           ,21161.49       ,NaN            
2020-12-23 19:00:00 -0500 EST,23266.09       ,true           ,21161.49       ,NaN            
2020-12-24 19:00:00 -0500 EST,23729.19       ,true           ,21161.49       ,NaN            
2020-12-25 19:00:00 -0500 EST,24703.49       ,true           ,21161.49       ,NaN            
2020-12-26 19:00:00 -0500 EST,26460.68       ,true           ,22030.11       ,NaN            
2020-12-27 19:00:00 -0500 EST,26270.83       ,true           ,23758.52       ,NaN            
2020-12-28 19:00:00 -0500 EST,27068.36       ,true           ,23758.52       ,NaN            
2020-12-29 19:00:00 -0500 EST,27385.10       ,true           ,23758.52       ,NaN            
2020-12-30 19:00:00 -0500 EST,28852.33       ,true           ,24263.76       ,NaN            
2020-12-31 19:00:00 -0500 EST,28935.17       ,true           ,24916.50       ,NaN            
2021-01-01 19:00:00 -0500 EST,29329.65       ,true           ,25710.38       ,NaN            
2021-01-02 19:00:00 -0500 EST,32178.09       ,true           ,26763.37       ,NaN            
2021-01-03 19:00:00 -0500 EST,32942.15       ,true           ,28440.44       ,NaN            
2021-01-04 19:00:00 -0500 EST,32009.28       ,true           ,28440.44       ,NaN            
2021-01-05 19:00:00 -0500 EST,33958.71       ,true           ,28440.44       ,NaN            
2021-01-06 19:00:00 -0500 EST,36748.37       ,true           ,29657.28       ,NaN            
2021-01-07 19:00:00 -0500 EST,39436.04       ,true           ,31972.57       ,NaN            
2021-01-08 19:00:00 -0500 EST,40579.75       ,true           ,32769.19       ,NaN            
2021-01-09 19:00:00 -0500 EST,40092.01       ,true           ,32829.05       ,NaN            
2021-01-10 19:00:00 -0500 EST,38194.72       ,true           ,32829.05       ,NaN            
2021-01-11 19:00:00 -0500 EST,35544.29       ,true           ,32829.05       ,NaN            
2021-01-12 19:00:00 -0500 EST,34080.92       ,true           ,32829.05       ,NaN            
2021-01-13 19:00:00 -0500 EST,37380.34       ,true           ,32829.05       ,NaN            
2021-01-14 19:00:00 -0500 EST,39182.21       ,true           ,32829.05       ,NaN            
2021-01-15 19:00:00 -0500 EST,36745.94       ,true           ,32829.05       ,NaN            
2021-01-16 19:00:00 -0500 EST,36017.83       ,true           ,32829.05       ,NaN            
2021-01-17 19:00:00 -0500 EST,35838.43       ,true           ,32829.05       ,NaN            
2021-01-18 19:00:00 -0500 EST,36619.03       ,true           ,32829.05       ,NaN            
2021-01-19 19:00:00 -0500 EST,36002.85       ,true           ,32829.05       ,NaN            
2021-01-20 19:00:00 -0500 EST,35450.01       ,true           ,32829.05       ,NaN            
2021-01-21 19:00:00 -0500 EST,30842.47       ,false          ,NaN            ,40811.05       
2021-01-22 19:00:00 -0500 EST,32994.14       ,false          ,NaN            ,39771.65       
2021-01-23 19:00:00 -0500 EST,32079.73       ,false          ,NaN            ,39570.70       
2021-01-24 19:00:00 -0500 EST,32224.52       ,false          ,NaN            ,39140.88       
2021-01-25 19:00:00 -0500 EST,32239.49       ,false          ,NaN            ,39140.88       
2021-01-26 19:00:00 -0500 EST,32489.03       ,false          ,NaN            ,38537.69       
2021-01-27 19:00:00 -0500 EST,30388.16       ,false          ,NaN            ,38178.75       
2021-01-28 19:00:00 -0500 EST,33330.41       ,false          ,NaN            ,38178.75       
2021-01-29 19:00:00 -0500 EST,34311.87       ,false          ,NaN            ,38178.75       
2021-01-30 19:00:00 -0500 EST,34265.58       ,false          ,NaN            ,38178.75       
2021-01-31 19:00:00 -0500 EST,33094.28       ,false          ,NaN            ,38178.75       
2021-02-01 19:00:00 -0500 EST,33506.32       ,false          ,NaN            ,38178.75       
2021-02-02 19:00:00 -0500 EST,35468.91       ,false          ,NaN            ,38178.75       
2021-02-03 19:00:00 -0500 EST,37625.72       ,false          ,NaN            ,38178.75       
2021-02-04 19:00:00 -0500 EST,36970.29       ,false          ,NaN            ,38178.75       
2021-02-05 19:00:00 -0500 EST,38293.93       ,true           ,31074.44       ,NaN            
2021-02-06 19:00:00 -0500 EST,39213.91       ,true           ,32915.40       ,NaN            
2021-02-07 19:00:00 -0500 EST,38850.00       ,true           ,32915.40       ,NaN            
2021-02-08 19:00:00 -0500 EST,46364.97       ,true           ,35324.80       ,NaN            
2021-02-09 19:00:00 -0500 EST,46511.45       ,true           ,39390.90       ,NaN            
2021-02-10 19:00:00 -0500 EST,44828.78       ,true           ,39390.90       ,NaN            
2021-02-11 19:00:00 -0500 EST,48004.57       ,true           ,39390.90       ,NaN            
2021-02-12 19:00:00 -0500 EST,47345.21       ,true           ,39863.29       ,NaN            
2021-02-13 19:00:00 -0500 EST,47153.55       ,true           ,39863.29       ,NaN            
2021-02-14 19:00:00 -0500 EST,48599.97       ,true           ,40597.71       ,NaN            
2021-02-15 19:00:00 -0500 EST,47931.74       ,true           ,40597.71       ,NaN            
2021-02-16 19:00:00 -0500 EST,49161.65       ,true           ,40692.91       ,NaN            
2021-02-17 19:00:00 -0500 EST,52050.79       ,true           ,42454.54       ,NaN            
2021-02-18 19:00:00 -0500 EST,51578.52       ,true           ,45625.31       ,NaN            
2021-02-19 19:00:00 -0500 EST,55886.40       ,true           ,46310.59       ,NaN            
2021-02-20 19:00:00 -0500 EST,55915.56       ,true           ,49314.07       ,NaN            
2021-02-21 19:00:00 -0500 EST,57420.16       ,true           ,50019.74       ,NaN            
2021-02-22 19:00:00 -0500 EST,54094.58       ,true           ,50019.74       ,NaN            
2021-02-23 19:00:00 -0500 EST,48922.31       ,false          ,NaN            ,59895.67       
2021-02-24 19:00:00 -0500 EST,49669.62       ,false          ,NaN            ,59741.79       
2021-02-25 19:00:00 -0500 EST,46928.52       ,false          ,NaN            ,59517.67       
2021-02-26 19:00:00 -0500 EST,46337.14       ,false          ,NaN            ,57046.26       
2021-02-27 19:00:00 -0500 EST,46116.57       ,false          ,NaN            ,57046.26       
2021-02-28 19:00:00 -0500 EST,45106.73       ,false          ,NaN            ,55877.12       
2021-03-01 19:00:00 -0500 EST,49581.48       ,false          ,NaN            ,55877.12       
2021-03-02 19:00:00 -0500 EST,48381.42       ,false          ,NaN            ,55877.12       
2021-03-03 19:00:00 -0500 EST,50341.14       ,false          ,NaN            ,55877.12       
2021-03-04 19:00:00 -0500 EST,48408.05       ,false          ,NaN            ,55877.12       
2021-03-05 19:00:00 -0500 EST,48800.00       ,false          ,NaN            ,55877.12       
2021-03-06 19:00:00 -0500 EST,48837.93       ,false          ,NaN            ,55877.12       
2021-03-07 19:00:00 -0500 EST,50984.01       ,false          ,NaN            ,55877.12       
2021-03-08 19:00:00 -0500 EST,52310.00       ,false          ,NaN            ,55877.12       
2021-03-09 19:00:00 -0500 EST,54858.11       ,false          ,NaN            ,55877.12       
2021-03-10 19:00:00 -0500 EST,55827.19       ,false          ,NaN            ,55877.12       
2021-03-11 19:00:00 -0500 EST,57786.98       ,true           ,48300.67       ,NaN            
2021-03-12 19:00:00 -0500 EST,57266.28       ,true           ,49070.42       ,NaN            
2021-03-13 19:00:00 -0500 EST,61200.01       ,true           ,50482.22       ,NaN            
2021-03-14 20:00:00 -0400 EDT,59176.12       ,true           ,52152.60       ,NaN            
2021-03-15 20:00:00 -0400 EDT,55603.24       ,true           ,52152.60       ,NaN            
2021-03-16 20:00:00 -0400 EDT,56874.38       ,true           ,52152.60       ,NaN            
2021-03-17 20:00:00 -0400 EDT,58914.21       ,true           ,52152.60       ,NaN            
2021-03-18 20:00:00 -0400 EDT,57645.36       ,true           ,52152.60       ,NaN            
2021-03-19 20:00:00 -0400 EDT,58097.77       ,true           ,52152.60       ,NaN            
2021-03-20 20:00:00 -0400 EDT,58090.00       ,true           ,52152.60       ,NaN            
2021-03-21 20:00:00 -0400 EDT,57385.01       ,true           ,52152.60       ,NaN            
2021-03-22 20:00:00 -0400 EDT,54185.24       ,true           ,52152.60       ,NaN            
2021-03-23 20:00:00 -0400 EDT,54310.01       ,true           ,52152.60       ,NaN            
2021-03-24 20:00:00 -0400 EDT,52338.51       ,true           ,52152.60       ,NaN            
2021-03-25 20:00:00 -0400 EDT,51310.26       ,false          ,NaN            ,59899.88       
2021-03-26 20:00:00 -0400 EDT,55022.09       ,false          ,NaN            ,59899.88       
2021-03-27 20:00:00 -0400 EDT,55855.77       ,false          ,NaN            ,59899.88       
2021-03-28 20:00:00 -0400 EDT,55756.69       ,false          ,NaN            ,59899.88       
2021-03-29 20:00:00 -0400 EDT,57610.15       ,false          ,NaN            ,59899.88       
2021-03-30 20:00:00 -0400 EDT,58757.33       ,false          ,NaN            ,59899.88       
2021-03-31 20:00:00 -0400 EDT,58744.83       ,false          ,NaN            ,59899.88       
2021-04-01 20:00:00 -0400 EDT,58714.90       ,false          ,NaN            ,59899.88       
2021-04-02 20:00:00 -0400 EDT,58973.18       ,false          ,NaN            ,59899.88       
2021-04-03 20:00:00 -0400 EDT,57053.55       ,false          ,NaN            ,59899.88       
2021-04-04 20:00:00 -0400 EDT,58192.76       ,false          ,NaN            ,59899.88       
2021-04-05 20:00:00 -0400 EDT,58993.45       ,false          ,NaN            ,59899.88       
2021-04-06 20:00:00 -0400 EDT,57991.31       ,false          ,NaN            ,59899.88       
2021-04-07 20:00:00 -0400 EDT,55947.18       ,false          ,NaN            ,59899.88       
2021-04-08 20:00:00 -0400 EDT,58073.54       ,false          ,NaN            ,59899.88       
2021-04-09 20:00:00 -0400 EDT,58127.59       ,false          ,NaN            ,59899.88       
2021-04-10 20:00:00 -0400 EDT,59722.56       ,false          ,NaN            ,59899.88       
2021-04-11 20:00:00 -0400 EDT,59976.48       ,true           ,54598.05       ,NaN            
2021-04-12 20:00:00 -0400 EDT,59868.29       ,true           ,54846.91       ,NaN            
2021-04-13 20:00:00 -0400 EDT,63533.76       ,true           ,56041.45       ,NaN            
2021-04-14 20:00:00 -0400 EDT,62985.73       ,true           ,57460.02       ,NaN            
2021-04-15 20:00:00 -0400 EDT,63207.24       ,true           ,57460.02       ,NaN            
2021-04-16 20:00:00 -0400 EDT,61335.22       ,true           ,57460.02       ,NaN            
2021-04-17 20:00:00 -0400 EDT,60045.90       ,true           ,57460.02       ,NaN            
2021-04-18 20:00:00 -0400 EDT,56185.55       ,false          ,NaN            ,63814.88       
2021-04-19 20:00:00 -0400 EDT,55627.69       ,false          ,NaN            ,63671.34       
2021-04-20 20:00:00 -0400 EDT,56472.23       ,false          ,NaN            ,63460.38       
2021-04-21 20:00:00 -0400 EDT,53828.73       ,false          ,NaN            ,63258.49       
2021-04-22 20:00:00 -0400 EDT,51703.65       ,false          ,NaN            ,62186.01       
2021-04-23 20:00:00 -0400 EDT,51125.14       ,false          ,NaN            ,58678.36       
2021-04-24 20:00:00 -0400 EDT,50075.14       ,false          ,NaN            ,58678.36       
2021-04-25 20:00:00 -0400 EDT,48961.85       ,false          ,NaN            ,58224.89       
2021-04-26 20:00:00 -0400 EDT,54003.28       ,false          ,NaN            ,58224.89       
2021-04-27 20:00:00 -0400 EDT,55022.04       ,false          ,NaN            ,58224.89       
2021-04-28 20:00:00 -0400 EDT,54813.22       ,false          ,NaN            ,58224.89       
2021-04-29 20:00:00 -0400 EDT,53549.28       ,false          ,NaN            ,58224.89       
2021-04-30 20:00:00 -0400 EDT,57700.65       ,false          ,NaN            ,58224.89       
2021-05-01 20:00:00 -0400 EDT,57791.58       ,false          ,NaN            ,58224.89       
2021-05-02 20:00:00 -0400 EDT,56600.45       ,false          ,NaN            ,58224.89       
2021-05-03 20:00:00 -0400 EDT,57160.53       ,false          ,NaN            ,58224.89       
2021-05-04 20:00:00 -0400 EDT,54032.12       ,false          ,NaN            ,58224.89       
2021-05-05 20:00:00 -0400 EDT,57407.04       ,false          ,NaN            ,58224.89       
2021-05-06 20:00:00 -0400 EDT,56392.88       ,false          ,NaN            ,58224.89       
2021-05-07 20:00:00 -0400 EDT,57322.24       ,false          ,NaN            ,58224.89       
2021-05-08 20:00:00 -0400 EDT,58795.57       ,true           ,51067.11       ,NaN            
2021-05-09 20:00:00 -0400 EDT,58214.40       ,true           ,51067.11       ,NaN            
2021-05-10 20:00:00 -0400 EDT,55833.61       ,true           ,51067.11       ,NaN            
2021-05-11 20:00:00 -0400 EDT,56669.97       ,true           ,51067.11       ,NaN            
2021-05-12 20:00:00 -0400 EDT,49322.15       ,false          ,NaN            ,62593.58       
2021-05-13 20:00:00 -0400 EDT,49704.53       ,false          ,NaN            ,59208.70       
2021-05-14 20:00:00 -0400 EDT,49820.00       ,false          ,NaN            ,59135.00       
2021-05-15 20:00:00 -0400 EDT,46717.75       ,false          ,NaN            ,57419.02       
2021-05-16 20:00:00 -0400 EDT,46393.80       ,false          ,NaN            ,56795.95       
2021-05-17 20:00:00 -0400 EDT,43531.61       ,false          ,NaN            ,54861.66       
2021-05-18 20:00:00 -0400 EDT,42899.99       ,false          ,NaN            ,54636.55       
2021-05-19 20:00:00 -0400 EDT,36678.56       ,false          ,NaN            ,51266.27       
2021-05-20 20:00:00 -0400 EDT,40754.54       ,false          ,NaN            ,51266.27       
2021-05-21 20:00:00 -0400 EDT,37258.99       ,false          ,NaN            ,51266.27       
2021-05-22 20:00:00 -0400 EDT,37418.30       ,false          ,NaN            ,49844.00       
2021-05-23 20:00:00 -0400 EDT,34663.06       ,false          ,NaN            ,48885.08       
2021-05-24 20:00:00 -0400 EDT,38742.03       ,false          ,NaN            ,48885.08       
2021-05-25 20:00:00 -0400 EDT,38377.42       ,false          ,NaN            ,48885.08       
2021-05-26 20:00:00 -0400 EDT,39230.00       ,false          ,NaN            ,48885.08       
2021-05-27 20:00:00 -0400 EDT,38381.82       ,false          ,NaN            ,48885.08       
2021-05-28 20:00:00 -0400 EDT,35654.03       ,false          ,NaN            ,48885.08       
2021-05-29 20:00:00 -0400 EDT,34574.06       ,false          ,NaN            ,46448.52       
2021-05-30 20:00:00 -0400 EDT,35647.77       ,false          ,NaN            ,45216.04       
2021-05-31 20:00:00 -0400 EDT,37297.53       ,false          ,NaN            ,45175.59       
2021-06-01 20:00:00 -0400 EDT,36689.71       ,false          ,NaN            ,45175.59       
2021-06-02 20:00:00 -0400 EDT,37545.00       ,false          ,NaN            ,44862.46       
2021-06-03 20:00:00 -0400 EDT,39177.52       ,false          ,NaN            ,44862.46       
2021-06-04 20:00:00 -0400 EDT,36835.15       ,false          ,NaN            ,44862.46       
